user_id,history_movie_id,history_rating,movie_id,rating,timestamp
A1BL6BHN1J9NXI,"['B000Q6XP96', 'B0008BSPC6', 'B0008BSPD0', 'B0006ALI00', 'B00085UJT4', 'B000Q751JC', 'B000KHZ3QE', 'B0006P1ZAS', 'B000736QWG', 'B00005W8B6']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B000KFNO7Q,0,1274400000
A1BL6BHN1J9NXI,"['B0008BSPC6', 'B0008BSPD0', 'B0006ALI00', 'B00085UJT4', 'B000Q751JC', 'B000KHZ3QE', 'B0006P1ZAS', 'B000736QWG', 'B00005W8B6', 'B000KFNO7Q']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B0007IZC9E,0,1275782400
A1BL6BHN1J9NXI,"['B0008BSPD0', 'B0006ALI00', 'B00085UJT4', 'B000Q751JC', 'B000KHZ3QE', 'B0006P1ZAS', 'B000736QWG', 'B00005W8B6', 'B000KFNO7Q', 'B0007IZC9E']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B0007GZTN0,0,1283817600
A1BL6BHN1J9NXI,"['B0006ALI00', 'B00085UJT4', 'B000Q751JC', 'B000KHZ3QE', 'B0006P1ZAS', 'B000736QWG', 'B00005W8B6', 'B000KFNO7Q', 'B0007IZC9E', 'B0007GZTN0']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B0007J8FU6,0,1290902400
APYTEBHJXFT18,"['0634005138', 'B000QB1AHK', '0375764488', 'B000711OZC', 'B000N2HBL6', 'B000N6OV4C', 'B000Q6XPDW', 'B00005WNTY', 'B000FCKLXY', 'B0000CO4JZ']","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",0460872702,1,1181433600
APYTEBHJXFT18,"['B000QB1AHK', '0375764488', 'B000711OZC', 'B000N2HBL6', 'B000N6OV4C', 'B000Q6XPDW', 'B00005WNTY', 'B000FCKLXY', 'B0000CO4JZ', '0460872702']","[1, 0, 0, 1, 0, 1, 1, 1, 1, 1]",B0007C10MS,1,1181433600
APYTEBHJXFT18,"['0375764488', 'B000711OZC', 'B000N2HBL6', 'B000N6OV4C', 'B000Q6XPDW', 'B00005WNTY', 'B000FCKLXY', 'B0000CO4JZ', '0460872702', 'B0007C10MS']","[0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",B000EANQJ8,1,1181433600
A2LMEIBGATRXIL,"['1414251092', 'B000MZCJUM', '076240552X', '1561035025', 'B000PEHLVC', 'B000IZE7PQ', '0871132966', 'B0000CO4JZ', '0460872702', 'B0007C10MS']","[0, 1, 1, 1, 1, 1, 1, 0, 0, 0]",B000EANQJ8,0,995241600
AFHLW2L0G7BOV,"['B000MBVJXY', 'B000I3NFKG', 'B000PMCF1A', 'B000NSFDQK', 'B000IOHQKA', 'B000NWUHR6', '0394603753', 'B0000CO4JZ', '0460872702', 'B0007C10MS']","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",B000EANQJ8,0,958089600
AFHLW2L0G7BOV,"['B000I3NFKG', 'B000PMCF1A', 'B000NSFDQK', 'B000IOHQKA', 'B000NWUHR6', '0394603753', 'B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8']","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",0072123893,1,975456000
A31P2ZG05DNHLF,"['B000JGV0C2', '0671882287', 'B000MZCJUM', '076240552X', '1561035025', 'B000PEHLVC', 'B000IZE7PQ', 'B0000CO4JZ', '0460872702', 'B0007C10MS']","[1, 1, 0, 0, 0, 0, 0, 1, 1, 1]",B000EANQJ8,1,1358985600
A3880MQASTJFLX,"['B000FC2QGE', 'B000H8EMA4', 'B0007DWEOU', 'B0007ERHGO', 'B0000CO4JZ', '0460872702', 'B000JJVHZE', 'B000I3NFKG', 'B0007C10MS', 'B0007DRGI4']","[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",B000EANQJ8,1,1125360000
A3880MQASTJFLX,"['B000H8EMA4', 'B0007DWEOU', 'B0007ERHGO', 'B0000CO4JZ', '0460872702', 'B000JJVHZE', 'B000I3NFKG', 'B0007C10MS', 'B0007DRGI4', 'B000EANQJ8']","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",0808510258,0,1125360000
A3880MQASTJFLX,"['B0007DWEOU', 'B0007ERHGO', 'B0000CO4JZ', '0460872702', 'B000JJVHZE', 'B000I3NFKG', 'B0007C10MS', 'B0007DRGI4', 'B000EANQJ8', '0808510258']","[1, 1, 1, 1, 0, 1, 1, 0, 1, 0]",B000PMCF1A,1,1125360000
A3880MQASTJFLX,"['B0007ERHGO', 'B0000CO4JZ', '0460872702', 'B000JJVHZE', 'B000I3NFKG', 'B0007C10MS', 'B0007DRGI4', 'B000EANQJ8', '0808510258', 'B000PMCF1A']","[1, 1, 1, 0, 1, 1, 0, 1, 0, 1]",B000NNOTXI,0,1125360000
A3880MQASTJFLX,"['B0000CO4JZ', '0460872702', 'B000JJVHZE', 'B000I3NFKG', 'B0007C10MS', 'B0007DRGI4', 'B000EANQJ8', '0808510258', 'B000PMCF1A', 'B000NNOTXI']","[1, 1, 0, 1, 1, 0, 1, 0, 1, 0]",B000K7WNQW,0,1125360000
A1XKG0926LYS2C,"['B000NTZBMU', 'B000MSDPNY', 'B0006AUJ0U', 'B0000CO4JZ', 'B000PGLOWW', 'B000NOWYR0', '0460872702', 'B000NSFDQK', 'B000IOHQKA', 'B0007C10MS']","[1, 1, 1, 0, 1, 0, 0, 0, 0, 0]",B000NWUHR6,0,1353628800
A1XKG0926LYS2C,"['B000MSDPNY', 'B0006AUJ0U', 'B0000CO4JZ', 'B000PGLOWW', 'B000NOWYR0', '0460872702', 'B000NSFDQK', 'B000IOHQKA', 'B0007C10MS', 'B000NWUHR6']","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",B0006EABWC,0,1353628800
A1XKG0926LYS2C,"['B0006AUJ0U', 'B0000CO4JZ', 'B000PGLOWW', 'B000NOWYR0', '0460872702', 'B000NSFDQK', 'B000IOHQKA', 'B0007C10MS', 'B000NWUHR6', 'B0006EABWC']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0394603753,0,1353628800
A1XKG0926LYS2C,"['B0000CO4JZ', 'B000PGLOWW', 'B000NOWYR0', '0460872702', 'B000NSFDQK', 'B000IOHQKA', 'B0007C10MS', 'B000NWUHR6', 'B0006EABWC', '0394603753']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",B000EANQJ8,0,1353628800
A1XKG0926LYS2C,"['B000PGLOWW', 'B000NOWYR0', '0460872702', 'B000NSFDQK', 'B000IOHQKA', 'B0007C10MS', 'B000NWUHR6', 'B0006EABWC', '0394603753', 'B000EANQJ8']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B000KAAVLI,0,1353628800
A1XKG0926LYS2C,"['B000NOWYR0', '0460872702', 'B000NSFDQK', 'B000IOHQKA', 'B0007C10MS', 'B000NWUHR6', 'B0006EABWC', '0394603753', 'B000EANQJ8', 'B000KAAVLI']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B0006AMFFM,0,1353628800
A1XKG0926LYS2C,"['0460872702', 'B000NSFDQK', 'B000IOHQKA', 'B0007C10MS', 'B000NWUHR6', 'B0006EABWC', '0394603753', 'B000EANQJ8', 'B000KAAVLI', 'B0006AMFFM']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B000PEN42C,0,1353628800
A30VDEI5QH993E,"['B000NPAT6W', 'B000N55570', '1576462870', 'B0000CO4JZ', 'B000NV8GTI', '0460872702', 'B0007C10MS', 'B000EANQJ8', 'B000Q13G90', 'B000E8ERES']","[1, 1, 1, 0, 1, 0, 0, 0, 1, 1]",0060959479,1,987292800
A30VDEI5QH993E,"['B000N55570', '1576462870', 'B0000CO4JZ', 'B000NV8GTI', '0460872702', 'B0007C10MS', 'B000EANQJ8', 'B000Q13G90', 'B000E8ERES', '0060959479']","[1, 1, 0, 1, 0, 0, 0, 1, 1, 1]",B000NQLO2O,0,989539200
A30VDEI5QH993E,"['1576462870', 'B0000CO4JZ', 'B000NV8GTI', '0460872702', 'B0007C10MS', 'B000EANQJ8', 'B000Q13G90', 'B000E8ERES', '0060959479', 'B000NQLO2O']","[1, 0, 1, 0, 0, 0, 1, 1, 1, 0]",9993183709,0,989539200
A2TPOMWCBUEUXX,"['0590224735', 'B000P9SZ80', 'B0000CO4JZ', '0460872702', 'B0007C10MS', '1932219307', 'B000HFRWKY', 'B0008CSTGC', 'B000EANQJ8', 'B0006ANBLY']","[0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",B000GQKK6C,0,955238400
A2VBGKALP5RRDQ,"['B0007EYB2C', 'B0006AME3U', '0425173402', 'B0007G1JUW', 'B000JPCAFO', 'B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8', '0671797476']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B000GQ5WGU,1,1296518400
A3UC742G6PSXW0,"['B0000CO4JZ', '0460872702', 'B000I3NFKG', 'B0007C10MS', 'B000MZCJUM', '076240552X', '1561035025', 'B000EANQJ8', 'B000PMCF1A', 'B000PEHLVC']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B000IZE7PQ,0,1091232000
A3UC742G6PSXW0,"['0460872702', 'B000I3NFKG', 'B0007C10MS', 'B000MZCJUM', '076240552X', '1561035025', 'B000EANQJ8', 'B000PMCF1A', 'B000PEHLVC', 'B000IZE7PQ']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0613103572,1,1094601600
A3UC742G6PSXW0,"['B000I3NFKG', 'B0007C10MS', 'B000MZCJUM', '076240552X', '1561035025', 'B000EANQJ8', 'B000PMCF1A', 'B000PEHLVC', 'B000IZE7PQ', '0613103572']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",B000H6ENBY,1,1094601600
AAUXV0AZVGLIA,"['B00005O4HC', 'B0000891Y0', '0694520187', 'B000KPF11S', 'B0006AL5RG', 'B000J6DLBU', 'B0006AWVPG', 'B000PX5UZC', 'B000AYI0JY', 'B000KS2NFC']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",B000KGHCMS,0,1065398400
AAUXV0AZVGLIA,"['B0000891Y0', '0694520187', 'B000KPF11S', 'B0006AL5RG', 'B000J6DLBU', 'B0006AWVPG', 'B000PX5UZC', 'B000AYI0JY', 'B000KS2NFC', 'B000KGHCMS']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B0006ASAM4,0,1065398400
AAUXV0AZVGLIA,"['0694520187', 'B000KPF11S', 'B0006AL5RG', 'B000J6DLBU', 'B0006AWVPG', 'B000PX5UZC', 'B000AYI0JY', 'B000KS2NFC', 'B000KGHCMS', 'B0006ASAM4']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B000NPQOMA,0,1065398400
AAUXV0AZVGLIA,"['B000KPF11S', 'B0006AL5RG', 'B000J6DLBU', 'B0006AWVPG', 'B000PX5UZC', 'B000AYI0JY', 'B000KS2NFC', 'B000KGHCMS', 'B0006ASAM4', 'B000NPQOMA']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B000HAZCRO,0,1065398400
AAUXV0AZVGLIA,"['B0006AL5RG', 'B000J6DLBU', 'B0006AWVPG', 'B000PX5UZC', 'B000AYI0JY', 'B000KS2NFC', 'B000KGHCMS', 'B0006ASAM4', 'B000NPQOMA', 'B000HAZCRO']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B0000CO4JZ,0,1065657600
AAUXV0AZVGLIA,"['B000J6DLBU', 'B0006AWVPG', 'B000PX5UZC', 'B000AYI0JY', 'B000KS2NFC', 'B000KGHCMS', 'B0006ASAM4', 'B000NPQOMA', 'B000HAZCRO', 'B0000CO4JZ']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0460872702,0,1065657600
AAUXV0AZVGLIA,"['B0006AWVPG', 'B000PX5UZC', 'B000AYI0JY', 'B000KS2NFC', 'B000KGHCMS', 'B0006ASAM4', 'B000NPQOMA', 'B000HAZCRO', 'B0000CO4JZ', '0460872702']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B0007C10MS,0,1065657600
AAUXV0AZVGLIA,"['B000PX5UZC', 'B000AYI0JY', 'B000KS2NFC', 'B000KGHCMS', 'B0006ASAM4', 'B000NPQOMA', 'B000HAZCRO', 'B0000CO4JZ', '0460872702', 'B0007C10MS']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B000EANQJ8,0,1065657600
AAUXV0AZVGLIA,"['B000AYI0JY', 'B000KS2NFC', 'B000KGHCMS', 'B0006ASAM4', 'B000NPQOMA', 'B000HAZCRO', 'B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",B000C1JK1W,1,1078790400
AAUXV0AZVGLIA,"['B000KS2NFC', 'B000KGHCMS', 'B0006ASAM4', 'B000NPQOMA', 'B000HAZCRO', 'B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8', 'B000C1JK1W']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1563893304,1,1084492800
A1Q3NEWIBGEM16,"['B000MK50EE', 'B000N759I8', 'B0006QSHNA', 'B0006AQ74C', '019283391X', '0071385290', 'B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8']","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",B000I3NFKG,1,1339804800
A1Q3NEWIBGEM16,"['B000N759I8', 'B0006QSHNA', 'B0006AQ74C', '019283391X', '0071385290', 'B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8', 'B000I3NFKG']","[1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",B000PMCF1A,1,1339804800
A1VM6XDJYUGJSL,"['B000OIZUQW', 'B000C1X8F6', 'B0009QRZOO', '0670032085', '0967050766', 'B000CC4930', 'B000GSDG8E', 'B00097DWX6', '096406054X', '1595230165']","[0, 0, 0, 1, 0, 1, 1, 0, 1, 0]",B000MWTM28,1,1171324800
A1VM6XDJYUGJSL,"['B000C1X8F6', 'B0009QRZOO', '0670032085', '0967050766', 'B000CC4930', 'B000GSDG8E', 'B00097DWX6', '096406054X', '1595230165', 'B000MWTM28']","[0, 0, 1, 0, 1, 1, 0, 1, 0, 1]",0321344758,0,1174780800
A1VM6XDJYUGJSL,"['B0009QRZOO', '0670032085', '0967050766', 'B000CC4930', 'B000GSDG8E', 'B00097DWX6', '096406054X', '1595230165', 'B000MWTM28', '0321344758']","[0, 1, 0, 1, 1, 0, 1, 0, 1, 0]",B000CKENHE,0,1186876800
A1VM6XDJYUGJSL,"['0670032085', '0967050766', 'B000CC4930', 'B000GSDG8E', 'B00097DWX6', '096406054X', '1595230165', 'B000MWTM28', '0321344758', 'B000CKENHE']","[1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",B0000CO4JZ,0,1349568000
A1VM6XDJYUGJSL,"['0967050766', 'B000CC4930', 'B000GSDG8E', 'B00097DWX6', '096406054X', '1595230165', 'B000MWTM28', '0321344758', 'B000CKENHE', 'B0000CO4JZ']","[0, 1, 1, 0, 1, 0, 1, 0, 0, 0]",0460872702,0,1349568000
A1VM6XDJYUGJSL,"['B000CC4930', 'B000GSDG8E', 'B00097DWX6', '096406054X', '1595230165', 'B000MWTM28', '0321344758', 'B000CKENHE', 'B0000CO4JZ', '0460872702']","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",B0007C10MS,0,1349568000
A1VM6XDJYUGJSL,"['B000GSDG8E', 'B00097DWX6', '096406054X', '1595230165', 'B000MWTM28', '0321344758', 'B000CKENHE', 'B0000CO4JZ', '0460872702', 'B0007C10MS']","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",B000EANQJ8,0,1349568000
A2PV6GK1HV54Y9,"['0571118380', 'B000GWE3JG', 'B0006VYG62', 'B000G2OWHY', 'B000I3NFKG', 'B000PMCF1A', 'B0009K75PO', 'B0000CO4JZ', '0460872702', 'B0007C10MS']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",B000EANQJ8,1,1149552000
A2PV6GK1HV54Y9,"['B000GWE3JG', 'B0006VYG62', 'B000G2OWHY', 'B000I3NFKG', 'B000PMCF1A', 'B0009K75PO', 'B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1591090377,1,1151712000
A2PV6GK1HV54Y9,"['B0006VYG62', 'B000G2OWHY', 'B000I3NFKG', 'B000PMCF1A', 'B0009K75PO', 'B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8', '1591090377']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",B0009K75RW,1,1183766400
A2PV6GK1HV54Y9,"['B000G2OWHY', 'B000I3NFKG', 'B000PMCF1A', 'B0009K75PO', 'B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8', '1591090377', 'B0009K75RW']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",B000E31OG2,0,1211241600
A2PV6GK1HV54Y9,"['B000I3NFKG', 'B000PMCF1A', 'B0009K75PO', 'B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8', '1591090377', 'B0009K75RW', 'B000E31OG2']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",B000I1DFMG,0,1211241600
A2PV6GK1HV54Y9,"['B000PMCF1A', 'B0009K75PO', 'B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8', '1591090377', 'B0009K75RW', 'B000E31OG2', 'B000I1DFMG']","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",B000H8L4DM,0,1211241600
A2PV6GK1HV54Y9,"['B0009K75PO', 'B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8', '1591090377', 'B0009K75RW', 'B000E31OG2', 'B000I1DFMG', 'B000H8L4DM']","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",058240262X,0,1215302400
A2PV6GK1HV54Y9,"['B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8', '1591090377', 'B0009K75RW', 'B000E31OG2', 'B000I1DFMG', 'B000H8L4DM', '058240262X']","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",B000FTBPIC,0,1351641600
A1IA7P9DY5Y2T3,"['B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8', 'B0007DB96O', 'B0006EAAJ6', 'B000KOYWE6', '0754096181', 'B0007EASMO', 'B00005W8DW']","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",B000N7709O,0,1121990400
A1IA7P9DY5Y2T3,"['0460872702', 'B0007C10MS', 'B000EANQJ8', 'B0007DB96O', 'B0006EAAJ6', 'B000KOYWE6', '0754096181', 'B0007EASMO', 'B00005W8DW', 'B000N7709O']","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",B000H1IHA2,0,1121990400
A1IA7P9DY5Y2T3,"['B0007C10MS', 'B000EANQJ8', 'B0007DB96O', 'B0006EAAJ6', 'B000KOYWE6', '0754096181', 'B0007EASMO', 'B00005W8DW', 'B000N7709O', 'B000H1IHA2']","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",B00005QTH9,0,1128124800
A1IA7P9DY5Y2T3,"['B000EANQJ8', 'B0007DB96O', 'B0006EAAJ6', 'B000KOYWE6', '0754096181', 'B0007EASMO', 'B00005W8DW', 'B000N7709O', 'B000H1IHA2', 'B00005QTH9']","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",B000CZ4540,1,1170979200
A1IA7P9DY5Y2T3,"['B0007DB96O', 'B0006EAAJ6', 'B000KOYWE6', '0754096181', 'B0007EASMO', 'B00005W8DW', 'B000N7709O', 'B000H1IHA2', 'B00005QTH9', 'B000CZ4540']","[0, 1, 1, 1, 0, 0, 0, 0, 0, 1]",B000EID8R0,0,1184630400
A1IA7P9DY5Y2T3,"['B0006EAAJ6', 'B000KOYWE6', '0754096181', 'B0007EASMO', 'B00005W8DW', 'B000N7709O', 'B000H1IHA2', 'B00005QTH9', 'B000CZ4540', 'B000EID8R0']","[1, 1, 1, 0, 0, 0, 0, 0, 1, 0]",0762405422,1,1234742400
A25481X9NE56RB,"['B00017JITQ', '0399153128', 'B0000B194L', 'B000EISG9A', 'B000NGT2I2', 'B000I3NFKG', 'B000PMCF1A', 'B0000CO4JZ', '0460872702', 'B0007C10MS']","[1, 0, 0, 1, 1, 1, 1, 0, 0, 0]",B000EANQJ8,0,949881600
A25481X9NE56RB,"['0399153128', 'B0000B194L', 'B000EISG9A', 'B000NGT2I2', 'B000I3NFKG', 'B000PMCF1A', 'B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8']","[0, 0, 1, 1, 1, 1, 0, 0, 0, 0]",0791045145,1,954547200
A25481X9NE56RB,"['B0000B194L', 'B000EISG9A', 'B000NGT2I2', 'B000I3NFKG', 'B000PMCF1A', 'B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8', '0791045145']","[0, 1, 1, 1, 1, 0, 0, 0, 0, 1]",058241783X,1,954547200
A25481X9NE56RB,"['B000EISG9A', 'B000NGT2I2', 'B000I3NFKG', 'B000PMCF1A', 'B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8', '0791045145', '058241783X']","[1, 1, 1, 1, 0, 0, 0, 0, 1, 1]",B000N6XWPG,0,965952000
A25481X9NE56RB,"['B000NGT2I2', 'B000I3NFKG', 'B000PMCF1A', 'B0000CO4JZ', '0460872702', 'B0007C10MS', 'B000EANQJ8', '0791045145', '058241783X', 'B000N6XWPG']","[1, 1, 1, 0, 0, 0, 0, 1, 1, 0]",B000K0DB8I,1,980294400
A3B1HPMZDV0KVW,"['B0007FI3E8', '0812004035', 'B000HEGHT2', 'B000GRL7HW', 'B000JJVHZE', 'B000EW80PG', 'B0007DRGI4', '0808510258', 'B000NNOTXI', 'B000K7WNQW']","[0, 0, 0, 1, 1, 0, 1, 1, 1, 1]",B0006DWJFU,0,1054425600
A3B1HPMZDV0KVW,"['0812004035', 'B000HEGHT2', 'B000GRL7HW', 'B000JJVHZE', 'B000EW80PG', 'B0007DRGI4', '0808510258', 'B000NNOTXI', 'B000K7WNQW', 'B0006DWJFU']","[0, 0, 1, 1, 0, 1, 1, 1, 1, 0]",B0000CO4JZ,1,1054512000
A3B1HPMZDV0KVW,"['B000HEGHT2', 'B000GRL7HW', 'B000JJVHZE', 'B000EW80PG', 'B0007DRGI4', '0808510258', 'B000NNOTXI', 'B000K7WNQW', 'B0006DWJFU', 'B0000CO4JZ']","[0, 1, 1, 0, 1, 1, 1, 1, 0, 1]",0460872702,1,1054512000
A3B1HPMZDV0KVW,"['B000GRL7HW', 'B000JJVHZE', 'B000EW80PG', 'B0007DRGI4', '0808510258', 'B000NNOTXI', 'B000K7WNQW', 'B0006DWJFU', 'B0000CO4JZ', '0460872702']","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1]",B000GZAHAM,1,1054512000
A3B1HPMZDV0KVW,"['B000JJVHZE', 'B000EW80PG', 'B0007DRGI4', '0808510258', 'B000NNOTXI', 'B000K7WNQW', 'B0006DWJFU', 'B0000CO4JZ', '0460872702', 'B000GZAHAM']","[1, 0, 1, 1, 1, 1, 0, 1, 1, 1]",B0007C10MS,1,1054512000
A3B1HPMZDV0KVW,"['B000EW80PG', 'B0007DRGI4', '0808510258', 'B000NNOTXI', 'B000K7WNQW', 'B0006DWJFU', 'B0000CO4JZ', '0460872702', 'B000GZAHAM', 'B0007C10MS']","[0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",0553478885,0,1054512000
A3B1HPMZDV0KVW,"['B0007DRGI4', '0808510258', 'B000NNOTXI', 'B000K7WNQW', 'B0006DWJFU', 'B0000CO4JZ', '0460872702', 'B000GZAHAM', 'B0007C10MS', '0553478885']","[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",0806982276,0,1054512000
A3B1HPMZDV0KVW,"['0808510258', 'B000NNOTXI', 'B000K7WNQW', 'B0006DWJFU', 'B0000CO4JZ', '0460872702', 'B000GZAHAM', 'B0007C10MS', '0553478885', '0806982276']","[1, 1, 1, 0, 1, 1, 1, 1, 0, 0]",0806913746,0,1054512000
A3B1HPMZDV0KVW,"['B000NNOTXI', 'B000K7WNQW', 'B0006DWJFU', 'B0000CO4JZ', '0460872702', 'B000GZAHAM', 'B0007C10MS', '0553478885', '0806982276', '0806913746']","[1, 1, 0, 1, 1, 1, 1, 0, 0, 0]",B000EANQJ8,1,1054512000
A3B1HPMZDV0KVW,"['B000K7WNQW', 'B0006DWJFU', 'B0000CO4JZ', '0460872702', 'B000GZAHAM', 'B0007C10MS', '0553478885', '0806982276', '0806913746', 'B000EANQJ8']","[1, 0, 1, 1, 1, 1, 0, 0, 0, 1]",B000JD2LIM,1,1054512000
A3B1HPMZDV0KVW,"['B0006DWJFU', 'B0000CO4JZ', '0460872702', 'B000GZAHAM', 'B0007C10MS', '0553478885', '0806982276', '0806913746', 'B000EANQJ8', 'B000JD2LIM']","[0, 1, 1, 1, 1, 0, 0, 0, 1, 1]",0806986719,0,1054512000
A3B1HPMZDV0KVW,"['B0000CO4JZ', '0460872702', 'B000GZAHAM', 'B0007C10MS', '0553478885', '0806982276', '0806913746', 'B000EANQJ8', 'B000JD2LIM', '0806986719']","[1, 1, 1, 1, 0, 0, 0, 1, 1, 0]",0895261596,1,1054512000
A3B1HPMZDV0KVW,"['0460872702', 'B000GZAHAM', 'B0007C10MS', '0553478885', '0806982276', '0806913746', 'B000EANQJ8', 'B000JD2LIM', '0806986719', '0895261596']","[1, 1, 1, 0, 0, 0, 1, 1, 0, 1]",B00005QTHB,1,1054512000
A3B1HPMZDV0KVW,"['B000GZAHAM', 'B0007C10MS', '0553478885', '0806982276', '0806913746', 'B000EANQJ8', 'B000JD2LIM', '0806986719', '0895261596', 'B00005QTHB']","[1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",B000OUK1VY,1,1054598400
A3B1HPMZDV0KVW,"['B0007C10MS', '0553478885', '0806982276', '0806913746', 'B000EANQJ8', 'B000JD2LIM', '0806986719', '0895261596', 'B00005QTHB', 'B000OUK1VY']","[1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",0553578766,1,1054598400
A3B1HPMZDV0KVW,"['0553478885', '0806982276', '0806913746', 'B000EANQJ8', 'B000JD2LIM', '0806986719', '0895261596', 'B00005QTHB', 'B000OUK1VY', '0553578766']","[0, 0, 0, 1, 1, 0, 1, 1, 1, 1]",0345348060,1,1054598400
A3B1HPMZDV0KVW,"['0806982276', '0806913746', 'B000EANQJ8', 'B000JD2LIM', '0806986719', '0895261596', 'B00005QTHB', 'B000OUK1VY', '0553578766', '0345348060']","[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",B000HKHOWK,1,1054598400
A3B1HPMZDV0KVW,"['0806913746', 'B000EANQJ8', 'B000JD2LIM', '0806986719', '0895261596', 'B00005QTHB', 'B000OUK1VY', '0553578766', '0345348060', 'B000HKHOWK']","[0, 1, 1, 0, 1, 1, 1, 1, 1, 1]",0553578979,1,1054598400
A3SI6F1RGCTAOH,"['B0000CO4JZ', '0786208015', '0460872702', 'B000E8ERES', 'B000KK2SLE', 'B0007C963I', 'B000PCES9M', 'B0007C10MS', 'B00007LVHI', '0393320030']","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",B000K7RNN0,0,1182297600
